Id,PostId,Score,CreationDate,UserId
110010,107972,0,2022-02-08T09:57:20.550,130679
110012,107972,0,2022-02-08T10:15:00.503,64876
110013,107972,0,2022-02-08T10:23:14.693,130679
110014,107972,0,2022-02-08T10:24:17.370,64876
110015,107972,0,2022-02-08T10:55:16.600,130679
110017,107972,0,2022-02-08T11:13:12.387,64876
110018,107972,0,2022-02-08T11:16:25.847,130679
110025,107972,0,2022-02-08T18:01:39.923,130679
110834,107972,0,2022-03-14T03:00:05.323,64876
110853,107972,0,2022-03-15T05:37:30.417,130679
110069,107981,0,2022-02-09T16:34:08.730,119140
110097,107981,0,2022-02-10T19:29:36.917,132123
110049,107992,0,2022-02-09T08:49:28.603,127506
110051,107992,0,2022-02-09T09:39:10.987,64377
110053,107992,0,2022-02-09T10:02:42.263,127506
110057,107992,0,2022-02-09T11:09:38.093,64377
110067,107992,0,2022-02-09T15:12:56.267,127506
110130,107994,0,2022-02-12T19:47:55.480,132109
110143,107994,0,2022-02-13T04:09:54.617,132142
122316,107994,0,2023-06-14T01:50:57.623,9805
110087,107998,0,2022-02-10T16:25:14.067,89416
110038,107999,0,2022-02-09T06:32:02.827,102713
110039,107999,0,2022-02-09T06:50:00.957,71243
110040,107999,0,2022-02-09T07:05:00.147,102713
110041,107999,0,2022-02-09T07:08:44.203,71243
110042,107999,0,2022-02-09T07:22:13.700,71243
110043,107999,0,2022-02-09T07:35:28.477,102713
110044,107999,0,2022-02-09T07:37:00.477,102713
110045,107999,0,2022-02-09T07:51:45.670,71243
110046,107999,0,2022-02-09T07:51:57.080,71243
110047,107999,0,2022-02-09T07:52:16.473,71243
110048,107999,0,2022-02-09T07:52:51.880,71243
110052,108002,0,2022-02-09T09:42:52.893,64377
110061,108002,0,2022-02-09T12:46:29.923,74387
110054,108012,0,2022-02-09T10:39:03.413,75157
110055,108012,0,2022-02-09T10:55:11.443,132159
110059,108012,0,2022-02-09T11:12:55.503,75157
110060,108012,0,2022-02-09T11:26:17.747,132159
110062,108020,0,2022-02-09T12:47:38.477,99648
110063,108020,1,2022-02-09T12:48:42.680,130679
110066,108022,0,2022-02-09T13:40:37.293,75157
110068,108022,0,2022-02-09T15:45:11.983,132087
110064,108023,0,2022-02-09T13:35:36.437,132166
110065,108023,0,2022-02-09T13:36:42.310,130679
110071,108025,0,2022-02-09T17:26:40.417,118916
110072,108025,0,2022-02-09T18:36:03.170,71442
110070,108028,0,2022-02-09T17:19:10.890,63831
110128,108028,0,2022-02-12T17:04:48.873,44960
110125,108036,0,2022-02-12T13:25:21.813,108
110142,108036,0,2022-02-13T04:06:59.477,132142
110152,108036,0,2022-02-13T16:54:33.810,108
110076,108037,0,2022-02-10T08:03:01.653,111618
110077,108037,0,2022-02-10T08:03:05.537,111618
110082,108037,0,2022-02-10T13:53:23.390,1330
110083,108037,0,2022-02-10T14:08:30.320,111618
115711,108039,0,2022-09-21T08:59:04.787,140669
110092,108055,0,2022-02-10T17:50:57.547,75157
110093,108055,0,2022-02-10T18:20:44.920,132232
110094,108055,0,2022-02-10T18:26:09.060,75157
110095,108055,0,2022-02-10T18:27:32.330,132232
110099,108064,0,2022-02-11T03:46:19.300,132233
110109,108064,0,2022-02-11T16:54:57.543,92050
110101,108072,1,2022-02-11T09:57:57.880,119921
110119,108073,0,2022-02-11T21:13:26.453,85238
110106,108081,1,2022-02-11T13:48:45.787,71442
110184,108081,0,2022-02-14T21:34:20.450,132267
110120,108086,2,2022-02-11T21:42:39.850,73930
110132,108086,0,2022-02-12T20:54:23.913,64377
110123,108095,1,2022-02-12T07:53:01.283,127174
118923,108095,0,2023-02-03T04:09:12.160,123340
110126,108100,0,2022-02-12T13:55:48.230,75157
110139,108100,0,2022-02-12T22:09:47.697,71442
110133,108105,0,2022-02-12T20:56:03.077,71442
110141,108105,0,2022-02-13T04:00:55.330,42378
110158,108105,0,2022-02-13T21:40:22.883,132307
110159,108105,0,2022-02-13T21:51:00.460,71442
110167,108105,0,2022-02-14T01:53:37.530,42378
110131,108106,1,2022-02-12T20:54:08.450,71442
110138,108106,0,2022-02-12T21:22:55.017,132310
110140,108106,1,2022-02-13T00:26:09.223,79934
125731,108106,0,2024-02-20T17:13:22.357,133432
110151,108114,0,2022-02-13T15:14:42.907,55122
110150,108117,0,2022-02-13T12:45:03.677,836
110182,108117,0,2022-02-14T19:25:05.717,125178
110183,108117,0,2022-02-14T20:22:52.603,836
110160,108119,0,2022-02-13T21:56:33.633,71442
110164,108120,0,2022-02-14T01:09:38.287,64876
110165,108120,0,2022-02-14T01:11:51.510,64876
110166,108120,0,2022-02-14T01:14:55.130,64876
110153,108125,1,2022-02-13T18:10:53.903,71442
110154,108125,0,2022-02-13T18:13:51.367,132328
110155,108125,0,2022-02-13T18:29:23.587,132328
123825,108133,0,2023-10-03T02:55:02.580,73930
110169,108137,0,2022-02-14T08:30:33.583,132351
110170,108137,0,2022-02-14T09:47:43.813,14675
110171,108140,0,2022-02-14T10:30:30.897,28780
110172,108140,0,2022-02-14T10:37:53.240,79227
110176,108144,1,2022-02-14T15:14:58.687,123689
110177,108144,0,2022-02-14T15:46:00.903,132123
110253,108144,0,2022-02-17T19:34:33.660,127416
110229,108152,0,2022-02-16T16:16:50.343,54096
110249,108152,0,2022-02-17T15:37:30.457,132385
110187,108154,0,2022-02-14T22:18:26.073,132383
110197,108168,0,2022-02-15T20:13:13.063,110476
110192,108169,0,2022-02-15T11:26:14.350,28780
110572,108169,0,2022-03-02T04:20:02.413,132400
110195,108179,0,2022-02-15T14:22:16.640,14433
110203,108188,0,2022-02-16T05:32:50.880,118546
118266,108193,0,2023-01-02T23:10:12.080,55122
110235,108194,1,2022-02-16T19:22:36.413,64377
110264,108196,0,2022-02-18T07:33:07.600,132429
110230,108203,0,2022-02-16T16:25:24.943,102713
110231,108203,0,2022-02-16T16:29:36.663,71442
110208,108205,0,2022-02-16T10:17:55.770,71442
110212,108205,0,2022-02-16T10:26:30.740,82257
110204,108209,0,2022-02-16T09:48:57.370,71442
110205,108209,0,2022-02-16T09:53:29.177,132456
110206,108209,0,2022-02-16T10:11:26.183,71442
110210,108211,0,2022-02-16T10:21:22.517,58750
110213,108211,0,2022-02-16T10:27:22.480,71442
110214,108211,0,2022-02-16T10:29:52.420,58750
110226,108211,1,2022-02-16T16:12:45.137,54096
110216,108215,0,2022-02-16T11:51:32.870,82257
110217,108215,1,2022-02-16T11:55:20.610,71442
110218,108215,0,2022-02-16T12:26:02.390,82257
110280,108216,0,2022-02-18T18:10:15.197,64377
110219,108218,0,2022-02-16T12:47:52.100,132459
110223,108220,0,2022-02-16T15:09:58.353,71442
110236,108220,0,2022-02-16T19:25:52.210,21254
110221,108221,0,2022-02-16T15:03:08.847,75157
110222,108221,0,2022-02-16T15:07:16.133,132124
110250,108222,0,2022-02-17T16:40:21.113,101005
110400,108231,0,2022-02-23T09:56:32.780,84891
110408,108231,0,2022-02-23T12:00:11.723,86160
110240,108243,1,2022-02-17T08:40:28.047,71442
110251,108243,0,2022-02-17T17:38:49.900,132337
110247,108249,0,2022-02-17T14:56:46.963,132124
110248,108249,0,2022-02-17T15:37:08.080,14675
110315,108252,0,2022-02-20T19:05:56.847,28780
110244,108253,1,2022-02-17T13:33:35.983,64377
110245,108253,0,2022-02-17T13:35:57.020,126059
110255,108253,1,2022-02-17T21:45:58.607,64377
110271,108253,0,2022-02-18T09:49:10.750,126059
110287,108253,1,2022-02-18T23:32:27.453,64377
119256,108253,0,2023-02-21T09:41:32.273,71781
119258,108253,1,2023-02-21T10:40:55.073,64377
119261,108253,0,2023-02-21T14:38:26.300,71781
119266,108253,0,2023-02-21T15:17:29.923,64377
110258,108258,0,2022-02-18T01:42:38.830,132337
110256,108262,0,2022-02-17T22:24:54.533,131650
110257,108262,0,2022-02-18T00:40:13.210,1330
110259,108264,1,2022-02-18T02:17:21.457,127416
110279,108271,0,2022-02-18T17:59:27.740,79195
110283,108271,0,2022-02-18T19:19:10.997,130679
110389,108271,0,2022-02-22T20:46:15.330,79195
110600,108274,0,2022-03-02T22:26:46.423,92050
110262,108275,0,2022-02-18T06:53:41.233,29609
110270,108276,0,2022-02-18T09:37:24.647,3090
110276,108280,0,2022-02-18T16:51:10.083,64377
110268,108281,0,2022-02-18T09:12:22.080,29609
110269,108281,0,2022-02-18T09:30:57.923,44960
110275,108294,0,2022-02-18T14:44:25.340,132333
110277,108294,0,2022-02-18T17:15:27.533,71442
110282,108297,0,2022-02-18T18:25:12.463,73930
110288,108297,0,2022-02-19T11:50:45.197,110649
110284,108302,0,2022-02-18T21:41:27.970,110649
110465,108312,0,2022-02-25T15:06:38.363,120202
110466,108313,0,2022-02-25T15:09:24.503,120202
110468,108313,0,2022-02-25T15:31:05.607,71442
110469,108313,0,2022-02-25T15:32:21.730,71442
125602,108314,0,2024-02-10T06:42:10.417,159684
110289,108317,0,2022-02-19T12:21:50.883,132585
110292,108321,0,2022-02-20T01:20:59.613,45768
110297,108321,2,2022-02-20T07:39:39.707,132620
110518,108321,0,2022-02-28T08:42:59.077,59637
110293,108322,2,2022-02-20T01:46:40.913,90951
110294,108323,2,2022-02-20T03:19:24.177,90951
110290,108328,3,2022-02-19T19:44:21.190,71442
110295,108328,0,2022-02-20T03:32:18.197,73930
110534,108337,0,2022-02-28T19:52:33.023,131156
110298,108342,1,2022-02-20T11:35:55.153,73930
110299,108342,0,2022-02-20T11:40:18.763,64876
110301,108342,0,2022-02-20T12:17:57.443,64876
110303,108345,0,2022-02-20T14:27:35.817,64876
110304,108345,0,2022-02-20T14:30:32.280,97468
110318,108350,0,2022-02-20T19:41:45.750,73930
110320,108350,0,2022-02-20T21:32:18.097,86339
110321,108350,0,2022-02-20T21:32:27.843,86339
110322,108350,0,2022-02-20T21:35:40.887,86339
110323,108350,0,2022-02-20T21:35:59.223,86339
110325,108350,0,2022-02-21T00:31:10.537,64876
110326,108350,0,2022-02-21T00:32:46.783,64876
110327,108350,0,2022-02-21T00:53:55.437,64876
110329,108350,0,2022-02-21T02:31:17.173,73930
110330,108350,0,2022-02-21T02:46:30.210,64876
110331,108350,0,2022-02-21T02:54:43.830,73930
110308,108351,0,2022-02-20T16:13:28.643,127174
110309,108351,0,2022-02-20T16:22:33.973,75157
110310,108351,0,2022-02-20T16:37:12.573,127174
110316,108351,0,2022-02-20T19:29:04.080,75157
110344,108351,0,2022-02-21T12:38:09.873,127174
110311,108354,0,2022-02-20T16:54:00.750,131957
110317,108354,0,2022-02-20T19:30:51.530,75157
110319,108354,0,2022-02-20T21:04:00.097,131957
110314,108358,0,2022-02-20T18:22:09.987,125276
110324,108358,1,2022-02-20T21:55:29.627,127362
110357,108362,0,2022-02-21T21:42:23.257,119104
117381,108363,1,2022-11-17T21:59:46.893,73930
123473,108363,1,2023-08-31T09:03:42.673,105519
123494,108363,0,2023-09-01T19:58:29.710,303
110373,108366,0,2022-02-22T11:29:24.940,8878
110381,108366,0,2022-02-22T16:36:09.950,78498
110332,108370,0,2022-02-21T04:48:16.830,73930
110333,108370,0,2022-02-21T04:49:30.593,64876
110335,108370,1,2022-02-21T05:51:34.047,71442
110338,108370,0,2022-02-21T07:45:54.333,106224
110339,108370,0,2022-02-21T07:56:26.037,64876
110346,108370,1,2022-02-21T14:11:33.877,86339
110348,108370,0,2022-02-21T14:52:35.183,64876
110352,108370,0,2022-02-21T16:13:36.453,86339
110360,108370,0,2022-02-22T05:57:14.760,64876
110800,108370,0,2022-03-11T19:23:07.847,484
110336,108372,0,2022-02-21T07:13:33.600,64876
110340,108372,0,2022-02-21T07:58:46.437,64876
110353,108372,0,2022-02-21T16:57:46.150,73930
110355,108372,0,2022-02-21T18:10:31.183,44962
110337,108373,0,2022-02-21T07:30:32.207,106224
110342,108373,0,2022-02-21T10:14:10.157,132656
111236,108388,1,2022-03-30T10:43:40.207,73930
111238,108388,0,2022-03-30T11:43:03.147,14981
115488,108388,0,2022-09-11T20:59:58.817,73930
110351,108394,1,2022-02-21T15:40:26.323,86160
122123,108402,0,2023-06-05T02:16:07.763,150503
110363,108403,1,2022-02-22T06:20:48.213,59085
110395,108403,0,2022-02-23T04:04:43.510,18626
110362,108408,0,2022-02-22T06:20:19.313,130679
110454,108409,0,2022-02-25T03:40:56.670,64876
111036,108409,0,2022-03-24T08:31:09.473,64876
110370,108414,0,2022-02-22T09:20:46.043,75157
110371,108414,0,2022-02-22T09:47:27.257,126241
110372,108414,0,2022-02-22T10:03:52.417,75157
110378,108415,0,2022-02-22T12:01:26.177,122881
110382,108423,0,2022-02-22T16:38:18.300,64377
110432,108423,0,2022-02-24T01:48:47.307,132710
110445,108423,0,2022-02-24T10:43:44.293,64377
110380,108425,0,2022-02-22T16:02:41.477,79934
110385,108425,0,2022-02-22T17:03:20.293,132730
110398,108425,0,2022-02-23T06:39:53.677,122806
110604,108433,0,2022-03-03T09:03:49.907,132711
110430,108434,0,2022-02-23T21:57:02.147,78498
110446,108434,0,2022-02-24T10:47:12.777,64377
110502,108434,0,2022-02-27T05:24:04.353,78498
110390,108439,1,2022-02-22T23:07:06.680,73930
110392,108443,0,2022-02-23T00:57:30.287,131408
110393,108443,0,2022-02-23T01:21:31.637,122410
110394,108443,0,2022-02-23T02:21:10.293,131408
110396,108443,0,2022-02-23T04:16:43.037,122410
110397,108447,0,2022-02-23T06:27:48.710,122806
110419,108447,0,2022-02-23T13:51:41.977,132752
110436,108447,0,2022-02-24T05:51:01.050,122806
110401,108457,0,2022-02-23T10:51:15.297,59085
110404,108457,0,2022-02-23T10:54:33.400,132767
110405,108457,0,2022-02-23T10:56:17.723,59085
110407,108457,0,2022-02-23T11:02:18.740,132767
110403,108458,1,2022-02-23T10:54:13.083,28780
110409,108458,1,2022-02-23T12:13:04.573,73930
110437,108458,0,2022-02-24T06:43:37.837,64876
110444,108458,0,2022-02-24T10:13:02.223,73930
110406,108459,0,2022-02-23T11:02:13.527,126593
110410,108463,0,2022-02-23T12:31:44.267,132771
110438,108466,0,2022-02-24T07:00:32.207,132767
110422,108473,0,2022-02-23T18:03:06.767,122410
110423,108473,0,2022-02-23T18:13:36.797,131957
110427,108473,0,2022-02-23T18:37:36.453,122410
110434,108483,1,2022-02-24T05:14:29.567,130679
110435,108483,0,2022-02-24T05:34:22.363,120215
110440,108486,0,2022-02-24T07:34:51.863,132766
110441,108486,0,2022-02-24T07:37:10.940,130679
110442,108487,0,2022-02-24T09:12:26.120,132787
110450,108487,1,2022-02-24T16:49:46.473,55122
110799,108497,1,2022-03-11T18:47:35.223,10814
110819,108497,0,2022-03-13T10:48:21.660,132810
110452,108506,0,2022-02-24T23:19:17.077,132148
110456,108508,1,2022-02-25T05:53:44.017,123689
110471,108508,0,2022-02-25T16:09:30.563,118721
110457,108509,0,2022-02-25T07:48:47.377,125527
110482,108509,0,2022-02-26T07:59:23.057,123236
110460,108518,0,2022-02-25T11:34:51.890,132821
110461,108518,1,2022-02-25T11:40:47.657,73930
110462,108520,0,2022-02-25T12:05:19.623,64876
110463,108520,0,2022-02-25T12:06:42.773,64876
110464,108520,0,2022-02-25T12:17:54.597,73930
110467,108522,0,2022-02-25T15:17:08.463,123689
110470,108530,0,2022-02-25T16:04:27.497,111822
110497,108531,0,2022-02-26T20:47:35.170,8878
110476,108537,0,2022-02-25T23:27:01.760,64876
110479,108537,0,2022-02-25T23:33:58.590,64876
110485,108537,0,2022-02-26T11:29:07.483,64377
110494,108537,0,2022-02-26T14:30:26.413,64876
110495,108537,0,2022-02-26T14:31:51.060,64876
110496,108537,1,2022-02-26T15:36:25.637,64377
110505,108537,0,2022-02-27T12:57:21.397,64876
110516,108537,0,2022-02-28T00:28:13.940,64377
119060,108537,0,2023-02-10T01:29:34.780,64876
110500,108542,0,2022-02-27T01:03:21.120,91724
110508,108542,0,2022-02-27T13:57:37.393,110178
110523,108542,0,2022-02-28T13:19:27.660,91724
110477,108546,0,2022-02-25T23:28:01.633,64876
110478,108546,0,2022-02-25T23:32:10.210,64876
110509,108547,0,2022-02-27T14:09:51.847,131687
110481,108550,2,2022-02-26T03:56:56.727,73930
110498,108568,1,2022-02-27T00:08:01.657,64377
110514,108568,0,2022-02-27T18:49:42.740,75897
110511,108584,0,2022-02-27T15:12:41.910,-1
110522,108584,0,2022-02-28T11:38:12.653,132898
110512,108588,0,2022-02-27T16:13:01.997,108
110513,108588,0,2022-02-27T16:25:50.883,8878
110536,108597,0,2022-02-28T20:11:29.173,109931
110524,108608,0,2022-02-28T15:52:22.187,64377
110525,108608,0,2022-02-28T15:57:20.590,132933
110526,108608,0,2022-02-28T16:46:07.047,64377
110547,108608,0,2022-03-01T06:50:51.620,132933
110535,108615,0,2022-02-28T20:05:06.710,132448
110539,108615,1,2022-02-28T21:24:07.837,132904
110544,108615,1,2022-02-28T22:48:26.683,132448
110545,108615,1,2022-02-28T23:00:19.427,132904
110546,108615,0,2022-03-01T00:21:06.447,132448
110529,108622,0,2022-02-28T17:09:13.623,123689
110527,108624,0,2022-02-28T16:59:03.290,132933
110530,108624,0,2022-02-28T17:42:32.397,64377
110531,108624,0,2022-02-28T17:48:02.900,64377
110532,108624,0,2022-02-28T17:48:11.550,64377
110537,108624,0,2022-02-28T20:54:07.723,132933
110538,108624,0,2022-02-28T21:18:03.563,132933
110540,108624,0,2022-02-28T21:25:11.967,64377
110541,108624,0,2022-02-28T21:28:33.917,64377
110542,108624,0,2022-02-28T21:51:40.000,132933
110553,108624,0,2022-03-01T16:30:59.073,64377
110561,108633,0,2022-03-01T19:03:03.297,105865
110557,108638,1,2022-03-01T17:44:11.040,64377
110568,108638,0,2022-03-01T22:14:07.723,120215
110596,108638,1,2022-03-02T17:11:14.213,64377
110548,108643,0,2022-03-01T09:51:56.333,75157
110563,108643,0,2022-03-01T19:19:23.970,71442
110565,108643,0,2022-03-01T19:54:27.320,132537
110567,108643,0,2022-03-01T20:16:44.937,71442
110549,108647,5,2022-03-01T13:52:25.327,71442
110581,108650,0,2022-03-02T10:43:38.213,28780
110588,108650,0,2022-03-02T14:41:53.853,132977
110627,108650,0,2022-03-04T11:08:37.050,28780
110682,108650,0,2022-03-07T07:23:45.227,132977
110550,108652,0,2022-03-01T15:42:53.110,120295
110552,108657,0,2022-03-01T15:58:13.580,75157
110560,108657,0,2022-03-01T18:58:55.490,132979
110564,108662,1,2022-03-01T19:50:22.360,78801
110597,108662,0,2022-03-02T17:16:07.403,64377
110566,108663,0,2022-03-01T20:09:42.310,71442
110570,108663,0,2022-03-01T22:30:41.167,14675
110573,108663,0,2022-03-02T06:14:09.940,127707
110574,108663,0,2022-03-02T07:37:31.197,14675
110575,108663,0,2022-03-02T07:39:52.187,14675
110576,108666,0,2022-03-02T09:10:33.293,132995
110584,108669,0,2022-03-02T11:07:31.097,59085
110594,108674,1,2022-03-02T16:20:36.483,123689
110602,108674,1,2022-03-03T05:32:35.747,130679
110614,108674,1,2022-03-03T15:05:50.823,130679
110577,108677,1,2022-03-02T10:02:16.820,71442
110578,108677,0,2022-03-02T10:28:15.203,132906
110579,108677,0,2022-03-02T10:32:38.903,71442
110580,108677,0,2022-03-02T10:34:00.903,132906
110582,108680,0,2022-03-02T10:55:52.610,125527
110583,108680,1,2022-03-02T11:01:47.873,130679
110591,108683,1,2022-03-02T15:12:44.747,132904
110585,108684,0,2022-03-02T13:53:23.177,75157
110744,108684,0,2022-03-09T17:12:19.370,133020
110589,108685,0,2022-03-02T14:47:26.427,71442
110590,108685,1,2022-03-02T14:57:37.973,108624
110595,108685,0,2022-03-02T16:52:52.027,71442
110592,108688,0,2022-03-02T15:38:19.033,126241
115845,108692,0,2022-09-26T17:45:37.187,54147
120990,108692,0,2023-03-27T20:12:06.323,47183
110607,108699,1,2022-03-03T12:34:29.890,64377
110610,108699,0,2022-03-03T14:07:13.683,133030
110617,108699,0,2022-03-03T16:38:15.163,84891
110601,108706,0,2022-03-03T02:50:04.203,132906
110606,108706,0,2022-03-03T11:03:17.507,64377
110654,108706,0,2022-03-06T06:11:43.333,132906
110659,108706,0,2022-03-06T12:37:25.920,64377
110827,108713,0,2022-03-04T08:59:45.077,123746
121455,108715,0,2023-04-25T00:15:46.520,92050
110615,108719,0,2022-03-03T15:09:12.120,123689
110616,108719,0,2022-03-03T15:10:40.110,133058
110618,108724,0,2022-03-03T17:42:51.677,17054
110619,108724,0,2022-03-03T18:07:25.077,17054
110624,108724,0,2022-03-03T22:56:28.467,17054
110635,108724,1,2022-03-04T18:21:33.110,133067
110639,108724,0,2022-03-04T23:41:43.193,17054
110737,108735,0,2022-03-09T15:11:36.853,105508
110628,108749,0,2022-03-04T11:13:18.380,28780
110629,108749,0,2022-03-04T11:14:03.157,28780
110636,108749,0,2022-03-04T22:12:54.493,64876
110637,108749,0,2022-03-04T22:13:52.153,64876
110689,108749,0,2022-03-07T11:02:47.420,28780
110692,108749,0,2022-03-07T11:58:44.863,64876
110695,108749,0,2022-03-07T16:47:58.810,28780
111313,108750,0,2022-04-01T11:41:28.767,74973
111365,108750,0,2022-04-04T06:56:00.303,133095
110638,108751,0,2022-03-04T22:14:03.237,64876
110657,108751,0,2022-03-06T09:03:22.513,64876
110632,108758,0,2022-03-04T16:44:57.970,73930
110631,108759,1,2022-03-04T16:10:10.657,102849
110707,108760,0,2022-03-08T10:34:38.793,131363
110709,108760,0,2022-03-08T11:38:16.717,64377
110711,108760,0,2022-03-08T13:21:38.297,131363
110633,108763,0,2022-03-04T18:00:43.843,133108
110634,108764,0,2022-03-04T18:20:56.643,117059
110640,108764,0,2022-03-05T12:05:37.617,64377
110641,108764,0,2022-03-05T12:08:31.557,64377
110643,108765,0,2022-03-05T13:30:43.613,600
110843,108765,0,2022-03-14T16:52:02.757,133116
121652,108770,0,2023-05-10T07:22:44.670,32604
110644,108782,0,2022-03-05T14:58:59.093,52089
110645,108782,1,2022-03-05T16:44:11.510,64377
110675,108783,0,2022-03-07T04:52:37.373,18626
110649,108788,0,2022-03-05T18:06:36.510,133145
110651,108788,0,2022-03-05T20:43:09.680,71442
110646,108789,0,2022-03-05T16:56:14.133,111618
110648,108789,1,2022-03-05T17:16:02.737,123746
110650,108789,0,2022-03-05T18:50:00.610,111618
110652,108793,0,2022-03-05T22:25:43.663,71442
110688,108793,0,2022-03-07T09:13:40.070,126496
110677,108797,0,2022-03-07T06:07:59.123,123689
110661,108801,0,2022-03-06T16:56:08.597,55122
110673,108801,0,2022-03-07T02:54:56.280,64876
110674,108801,0,2022-03-07T03:01:03.647,64876
118188,108801,0,2022-12-25T05:07:30.833,144242
117891,108812,0,2022-12-12T14:54:41.383,143801
110664,108816,0,2022-03-06T19:56:32.277,133168
110667,108816,0,2022-03-06T19:58:28.393,133168
110690,108816,0,2022-03-07T11:17:31.750,64377
110691,108816,0,2022-03-07T11:19:44.187,64377
110687,108824,1,2022-03-07T09:00:07.280,8878
110693,108824,1,2022-03-07T14:07:03.487,132904
110683,108826,0,2022-03-07T07:48:42.603,65655
110684,108826,0,2022-03-07T07:52:23.257,133184
110685,108826,0,2022-03-07T08:04:58.820,65655
110686,108826,0,2022-03-07T08:07:20.197,133184
110678,108827,0,2022-03-07T06:55:31.070,59085
110679,108827,0,2022-03-07T06:57:39.343,132823
110680,108827,0,2022-03-07T07:02:46.957,59085
110681,108827,0,2022-03-07T07:08:16.913,132823
110771,108827,0,2022-03-11T06:39:27.060,59085
110704,108832,0,2022-03-08T09:05:33.107,10777
110786,108835,0,2022-03-11T12:55:34.803,116983
110787,108835,0,2022-03-11T12:59:56.947,132883
110788,108835,0,2022-03-11T13:01:55.590,132883
110697,108839,0,2022-03-07T17:22:15.050,88390
110699,108839,1,2022-03-07T17:34:55.917,64377
110705,108839,0,2022-03-08T09:30:09.203,88390
110698,108843,0,2022-03-07T17:34:08.620,97930
110700,108843,0,2022-03-07T17:42:56.550,8878
110696,108844,0,2022-03-07T16:51:40.943,28780
110712,108852,2,2022-03-08T14:37:10.927,55122
110749,108852,0,2022-03-10T09:30:15.030,133002
110703,108853,0,2022-03-07T23:42:27.370,64377
110706,108868,0,2022-03-08T10:13:04.760,71442
110727,108873,0,2022-03-09T02:29:09.533,133223
110714,108877,0,2022-03-08T19:15:39.707,8501
110723,108877,0,2022-03-08T21:12:49.523,133245
111165,108880,0,2022-03-28T12:05:38.517,14675
110730,108888,0,2022-03-09T07:09:52.523,133245
110715,108891,0,2022-03-08T20:01:11.063,92050
110716,108891,0,2022-03-08T20:20:15.700,133263
110725,108891,1,2022-03-08T21:26:51.607,92050
110746,108894,0,2022-03-09T18:48:31.810,127686
110738,108910,0,2022-03-09T15:36:04.020,133285
110768,108911,0,2022-03-11T00:00:55.437,43000
110773,108911,0,2022-03-11T08:09:46.890,67620
110774,108911,0,2022-03-11T08:12:37.990,67620
110740,108912,0,2022-03-09T16:55:05.320,125527
110742,108912,0,2022-03-09T17:03:16.167,102713
110745,108912,0,2022-03-09T17:19:35.093,102713
123135,108912,0,2023-08-02T01:19:28.207,73930
110741,108913,2,2022-03-09T17:01:18.027,75157
110767,108913,1,2022-03-10T23:58:41.923,43000
113118,108913,1,2022-06-07T11:48:54.340,41888
111602,108916,1,2022-04-14T08:54:28.083,79227
110750,108928,0,2022-03-10T10:40:27.460,132904
110751,108928,0,2022-03-10T12:03:35.250,133322
110775,108931,0,2022-03-11T08:19:58.850,126241
110816,108931,0,2022-03-12T18:09:00.930,87270
110752,108942,0,2022-03-10T12:29:35.283,104872
110755,108944,0,2022-03-10T14:35:23.373,75157
110772,108944,0,2022-03-11T07:10:18.067,133341
110761,108945,0,2022-03-10T18:59:06.383,75157
110776,108945,0,2022-03-11T08:39:11.410,127506
110762,108950,0,2022-03-10T19:09:30.667,133132
110806,108964,0,2022-03-11T22:51:16.293,-1
110802,108971,0,2022-03-11T19:58:04.633,64377
110817,108971,0,2022-03-12T18:16:41.637,87270
110801,108981,1,2022-03-11T19:49:31.117,3070
110803,108981,0,2022-03-11T19:58:28.043,57835
110815,108981,1,2022-03-12T18:07:13.373,64377
110807,108982,0,2022-03-11T23:35:25.793,92086
110809,108982,0,2022-03-12T11:55:15.440,64377
110813,108985,0,2022-03-12T16:14:07.690,64377
110810,108991,0,2022-03-12T12:04:48.787,133386
110821,108991,0,2022-03-13T11:20:15.180,71442
110823,108991,0,2022-03-13T12:28:38.623,133386
110822,108992,0,2022-03-13T11:57:19.233,133386
110818,108993,0,2022-03-12T18:36:35.303,37430
125527,108998,0,2024-02-06T14:40:07.323,55122
110835,109003,0,2022-03-14T04:39:37.410,1175
110828,109005,0,2022-03-13T18:10:00.443,133399
110824,109006,0,2022-03-13T12:55:50.153,21079
110825,109006,0,2022-03-13T13:01:51.660,133421
110826,109006,1,2022-03-13T13:02:53.383,133421
110831,109006,0,2022-03-13T20:33:05.833,8878
121484,109007,0,2023-04-26T13:30:30.667,303
110832,109016,0,2022-03-13T21:05:29.087,64377
110833,109016,0,2022-03-13T23:53:19.560,133433
110848,109018,0,2022-03-14T20:06:30.733,127707
110836,109026,1,2022-03-14T07:14:51.590,131146
110837,109028,0,2022-03-14T09:51:59.413,70832
110838,109028,1,2022-03-14T10:59:23.637,28780
110839,109028,1,2022-03-14T12:22:44.983,73930
110841,109029,0,2022-03-14T13:31:11.167,75157
110847,109029,0,2022-03-14T17:41:58.333,133308
110840,109032,1,2022-03-14T12:46:21.743,125527
110844,109037,2,2022-03-14T10:20:05.297,13296
110845,109037,0,2022-03-14T10:27:51.790,
110846,109037,1,2022-03-14T11:27:52.320,120677
110851,109038,0,2022-03-15T01:12:12.520,73930
110860,109038,0,2022-03-15T12:29:18.513,44188
110861,109038,0,2022-03-15T12:37:35.890,73930
110863,109041,0,2022-03-15T14:04:08.617,76048
110849,109044,0,2022-03-14T20:44:35.363,133430
110850,109044,0,2022-03-14T20:47:07.560,92050
